6.1386 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
6.8994 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1980A030>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.8994 	EXP 	window1: recordFrameIntervals = False
7.0640 	EXP 	window1: recordFrameIntervals = True
7.2472 	EXP 	window1: recordFrameIntervals = False
7.4687 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
7.4767 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
7.4802 	EXP 	Created Noise_patch = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask='circle', maskParams=None, name='Noise_patch', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
7.4860 	EXP 	Created polygon = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
9.8610 	EXP 	Created Fixation_cross1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='Fixation_cross1', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
9.8635 	EXP 	Created Fixation_cross2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='Fixation_cross2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
9.8689 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
9.8742 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
9.8795 	EXP 	Created polygon_5 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_5', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
9.8848 	EXP 	Created polygon_6 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_6', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
9.8946 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'This is the end of the experiment.', units=u'norm', win=Window(...), wrapWidth=1)
9.8979 	EXP 	window1: blendMode = 'avg'
9.9127 	EXP 	text: autoDraw = True
9.9138 	EXP 	window1: blendMode = 'avg'
9.9298 	EXP 	window1: blendMode = 'avg'
9.9476 	EXP 	window1: blendMode = 'avg'
9.9640 	EXP 	window1: blendMode = 'avg'
9.9807 	EXP 	window1: blendMode = 'avg'
9.9973 	EXP 	window1: blendMode = 'avg'
10.0144 	EXP 	window1: blendMode = 'avg'
10.0306 	EXP 	window1: blendMode = 'avg'
10.0472 	EXP 	window1: blendMode = 'avg'
10.0641 	EXP 	window1: blendMode = 'avg'
10.0809 	EXP 	window1: blendMode = 'avg'
10.0974 	EXP 	window1: blendMode = 'avg'
10.1140 	EXP 	window1: blendMode = 'avg'
10.1307 	EXP 	window1: blendMode = 'avg'
10.1474 	EXP 	window1: blendMode = 'avg'
10.1641 	EXP 	window1: blendMode = 'avg'
10.1808 	EXP 	window1: blendMode = 'avg'
10.1974 	EXP 	window1: blendMode = 'avg'
10.2142 	EXP 	window1: blendMode = 'avg'
10.2307 	EXP 	window1: blendMode = 'avg'
10.2471 	EXP 	window1: blendMode = 'avg'
10.2638 	EXP 	window1: blendMode = 'avg'
10.2807 	EXP 	window1: blendMode = 'avg'
10.2973 	EXP 	window1: blendMode = 'avg'
10.3140 	EXP 	window1: blendMode = 'avg'
10.3307 	EXP 	window1: blendMode = 'avg'
10.3472 	EXP 	window1: blendMode = 'avg'
10.3641 	EXP 	window1: blendMode = 'avg'
10.3805 	EXP 	window1: blendMode = 'avg'
10.3973 	EXP 	window1: blendMode = 'avg'
10.4135 	EXP 	window1: blendMode = 'avg'
10.4302 	EXP 	window1: blendMode = 'avg'
10.4469 	EXP 	window1: blendMode = 'avg'
10.4638 	EXP 	window1: blendMode = 'avg'
10.4809 	EXP 	window1: blendMode = 'avg'
10.4969 	EXP 	window1: blendMode = 'avg'
10.5137 	EXP 	window1: blendMode = 'avg'
10.5306 	EXP 	window1: blendMode = 'avg'
10.5472 	EXP 	window1: blendMode = 'avg'
10.5638 	EXP 	window1: blendMode = 'avg'
10.5807 	EXP 	window1: blendMode = 'avg'
10.5972 	EXP 	window1: blendMode = 'avg'
10.6140 	EXP 	window1: blendMode = 'avg'
10.6305 	EXP 	window1: blendMode = 'avg'
10.6470 	EXP 	window1: blendMode = 'avg'
10.6638 	EXP 	window1: blendMode = 'avg'
10.6802 	EXP 	window1: blendMode = 'avg'
10.6969 	EXP 	window1: blendMode = 'avg'
10.7136 	EXP 	window1: blendMode = 'avg'
10.7306 	EXP 	window1: blendMode = 'avg'
10.7511 	DATA 	Mouse: Left button down, pos=(957,723)
10.7524 	EXP 	window1: blendMode = 'avg'
10.7636 	EXP 	window1: blendMode = 'avg'
10.7805 	EXP 	window1: blendMode = 'avg'
10.7972 	EXP 	window1: blendMode = 'avg'
10.8138 	EXP 	window1: blendMode = 'avg'
10.8306 	EXP 	window1: blendMode = 'avg'
10.8473 	EXP 	window1: blendMode = 'avg'
10.8660 	EXP 	window1: blendMode = 'avg'
10.8788 	DATA 	Mouse:  Left button up, pos=(956,723)
10.8794 	EXP 	window1: blendMode = 'avg'
10.8963 	EXP 	window1: blendMode = 'avg'
10.9136 	EXP 	window1: blendMode = 'avg'
10.9306 	EXP 	window1: blendMode = 'avg'
10.9471 	EXP 	window1: blendMode = 'avg'
10.9636 	EXP 	window1: blendMode = 'avg'
10.9806 	EXP 	window1: blendMode = 'avg'
10.9972 	EXP 	window1: blendMode = 'avg'
11.0137 	EXP 	window1: blendMode = 'avg'
11.0301 	EXP 	window1: blendMode = 'avg'
11.0472 	EXP 	window1: blendMode = 'avg'
11.0626 	EXP 	window1: blendMode = 'avg'
11.0797 	EXP 	window1: blendMode = 'avg'
11.0967 	EXP 	window1: blendMode = 'avg'
11.1138 	EXP 	window1: blendMode = 'avg'
11.1302 	EXP 	window1: blendMode = 'avg'
11.1470 	EXP 	window1: blendMode = 'avg'
11.1637 	EXP 	window1: blendMode = 'avg'
11.1803 	EXP 	window1: blendMode = 'avg'
11.1968 	EXP 	window1: blendMode = 'avg'
11.2137 	EXP 	window1: blendMode = 'avg'
11.2304 	EXP 	window1: blendMode = 'avg'
11.2472 	EXP 	window1: blendMode = 'avg'
11.2634 	EXP 	window1: blendMode = 'avg'
11.2801 	EXP 	window1: blendMode = 'avg'
11.2971 	EXP 	window1: blendMode = 'avg'
11.3135 	EXP 	window1: blendMode = 'avg'
11.3303 	EXP 	window1: blendMode = 'avg'
11.3473 	EXP 	window1: blendMode = 'avg'
11.3640 	EXP 	window1: blendMode = 'avg'
11.3803 	EXP 	window1: blendMode = 'avg'
11.3966 	DATA 	Keypress: space
11.4192 	EXP 	Imported Stimuli-red.xlsx as conditions, 11 conditions, 1 params
11.4196 	EXP 	Created sequence: random, trialTypes=11, nReps=1, seed=None
11.4200 	EXP 	New trial (rep=0, index=0): {'stimulus_color': [1, 0.3, 0]}
11.4287 	EXP 	window1: recordFrameIntervals = False
11.4295 	EXP 	window1: blendMode = 'avg'
11.4346 	EXP 	text: autoDraw = False
11.4346 	EXP 	polygon_2: fillColor = '[ 1.   0.3  0. ] (rgb)'
11.4346 	EXP 	polygon_2: lineColor = '[ 1.   0.3  0. ] (rgb)'
11.4346 	EXP 	Noise_patch: image = array([[ 0.33488916, -0.7648308 ,  0.76347184, ...,  0.70978449,
         0.67907661,  0.07096516],
       [-0.07832748,  0.23381331, -0.49104821, ...,  0.92068646,
        -0.27734621, -0.41203387],
       [-0.29634304, -0.53228781,  0.8279259 , ..., -0.5390746 ,
        -0.4963693 , -0.18244753],
       ..., 
       [ 0.16303912,  0.30478618, -0.11035858, ...,  0.91959255,
        -0.66779971,  0.27241773],
       [-0.97357052, -0.06950513,  0.34405426, ...,  0.03358089,
        -0.8665772 , -0.76168936],
       [ 0.6407787 ,  0.76865169,  0.51288924, ...,  0.36860816,
         0.65670763,  0.76313818]])
11.4346 	EXP 	Fixation_cross1: autoDraw = True
11.4354 	EXP 	window1: recordFrameIntervals = False
11.9117 	EXP 	window1: blendMode = 'avg'
11.9178 	EXP 	window1: blendMode = 'avg'
11.9296 	EXP 	window1: blendMode = 'avg'
11.9462 	EXP 	window1: blendMode = 'avg'
11.9629 	EXP 	window1: blendMode = 'avg'
11.9802 	EXP 	window1: blendMode = 'avg'
11.9978 	EXP 	window1: blendMode = 'avg'
12.0143 	EXP 	window1: blendMode = 'avg'
12.0310 	EXP 	window1: blendMode = 'avg'
12.0478 	EXP 	window1: blendMode = 'avg'
12.0646 	EXP 	window1: blendMode = 'avg'
12.0813 	EXP 	window1: blendMode = 'avg'
12.0982 	EXP 	window1: blendMode = 'avg'
12.1148 	EXP 	window1: blendMode = 'avg'
12.1315 	EXP 	window1: blendMode = 'avg'
12.1480 	EXP 	window1: blendMode = 'avg'
12.1642 	EXP 	window1: blendMode = 'avg'
12.1807 	EXP 	window1: blendMode = 'avg'
12.1979 	EXP 	window1: blendMode = 'avg'
12.2140 	EXP 	window1: blendMode = 'avg'
12.2319 	EXP 	window1: blendMode = 'avg'
12.2478 	EXP 	window1: blendMode = 'avg'
12.2644 	EXP 	window1: blendMode = 'avg'
12.2807 	EXP 	window1: blendMode = 'avg'
12.2977 	EXP 	window1: blendMode = 'avg'
12.3139 	EXP 	window1: blendMode = 'avg'
12.3309 	EXP 	window1: blendMode = 'avg'
12.3480 	EXP 	window1: blendMode = 'avg'
12.3647 	EXP 	window1: blendMode = 'avg'
12.3812 	EXP 	window1: blendMode = 'avg'
12.3985 	EXP 	window1: blendMode = 'avg'
12.4145 	EXP 	window1: blendMode = 'avg'
12.4311 	EXP 	window1: blendMode = 'avg'
12.4481 	EXP 	window1: blendMode = 'avg'
12.4648 	EXP 	window1: blendMode = 'avg'
