14.6693 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
28.9327 	EXP 	window1: blendMode = 'avg'
28.9491 	EXP 	window1: blendMode = 'avg'
28.9658 	EXP 	window1: blendMode = 'avg'
28.9825 	EXP 	window1: blendMode = 'avg'
28.9992 	EXP 	window1: blendMode = 'avg'
29.0159 	EXP 	window1: blendMode = 'avg'
29.0326 	EXP 	window1: blendMode = 'avg'
29.0492 	EXP 	window1: blendMode = 'avg'
29.0658 	EXP 	window1: blendMode = 'avg'
29.0826 	EXP 	window1: blendMode = 'avg'
29.0993 	EXP 	window1: blendMode = 'avg'
29.1158 	EXP 	window1: blendMode = 'avg'
29.1326 	EXP 	window1: blendMode = 'avg'
29.1489 	EXP 	window1: blendMode = 'avg'
29.1657 	EXP 	window1: blendMode = 'avg'
29.1823 	EXP 	window1: blendMode = 'avg'
29.1991 	EXP 	window1: blendMode = 'avg'
29.2158 	EXP 	window1: blendMode = 'avg'
29.2325 	EXP 	window1: blendMode = 'avg'
29.2490 	EXP 	window1: blendMode = 'avg'
29.2657 	EXP 	window1: blendMode = 'avg'
29.2825 	EXP 	window1: blendMode = 'avg'
29.2991 	EXP 	window1: blendMode = 'avg'
29.3158 	EXP 	window1: blendMode = 'avg'
29.3325 	EXP 	window1: blendMode = 'avg'
29.3492 	EXP 	window1: blendMode = 'avg'
29.3658 	EXP 	window1: blendMode = 'avg'
29.3824 	EXP 	window1: blendMode = 'avg'
29.3991 	EXP 	window1: blendMode = 'avg'
29.4158 	EXP 	window1: blendMode = 'avg'
29.4325 	EXP 	window1: blendMode = 'avg'
29.4490 	EXP 	window1: blendMode = 'avg'
29.4657 	EXP 	window1: blendMode = 'avg'
29.4824 	EXP 	window1: blendMode = 'avg'
29.4991 	EXP 	window1: blendMode = 'avg'
29.5157 	EXP 	window1: blendMode = 'avg'
29.5326 	EXP 	window1: blendMode = 'avg'
29.5490 	EXP 	window1: blendMode = 'avg'
29.5657 	EXP 	window1: blendMode = 'avg'
29.5823 	EXP 	window1: blendMode = 'avg'
29.5989 	EXP 	window1: blendMode = 'avg'
29.6157 	EXP 	window1: blendMode = 'avg'
29.6324 	EXP 	window1: blendMode = 'avg'
29.6489 	EXP 	window1: blendMode = 'avg'
29.6656 	EXP 	window1: blendMode = 'avg'
