blue,trial,green,red,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,colorChosen,prop_red,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
0.0,1,0.674393141642,1.0,0,0,0,0,"[1, 0.5921238384912667, 0]",0.592123838491,space,2.30328651849,2017_Jun_18_2122,60.0223371929,OneStepFurther1,001,t,
0.0,2,0.754393141642,1.0,0,1,1,1,"[1, 0.7447759821552463, 0]",0.744775982155,space,0.787567802472,2017_Jun_18_2122,60.0223371929,OneStepFurther1,001,t,
0.0,3,0.644393141642,1.0,0,2,2,2,"[1, 0.6906525869573956, 0]",0.690652586957,space,0.387736098783,2017_Jun_18_2122,60.0223371929,OneStepFurther1,001,t,
0.0,4,0.564393141642,1.0,0,3,3,3,"[1, 0.5976115138415882, 0]",0.597611513842,space,1.63753125927,2017_Jun_18_2122,60.0223371929,OneStepFurther1,001,t,
0.0,5,0.634393141642,1.0,0,4,4,4,"[1, 0.5847793522924635, 0]",0.584779352292,space,1.0375790617,2017_Jun_18_2122,60.0223371929,OneStepFurther1,001,t,
0.674393141642,121,1.0,0.0,0,5,5,5,"[0, 1, 0.3333820124444177]",1,space,0.904229135835,2017_Jun_18_2122,60.0223371929,OneStepFurther1,001,t,
