blue,trial,green,red,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,colorChosen,prop_red,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
0.0,1,0.674393141642,1.0,0,0,0,0,"[1, 0.03377836273845036, 0]",0.0337783627385,space,0.205637135834,2017_Jun_18_2048,60.0865959015,OneStepFurther1,001,qw,
0.0,2,0.754393141642,1.0,0,1,1,1,"[1, 0.8819848350371966, 0]",0.881984835037,space,1.67087407404,2017_Jun_18_2048,60.0865959015,OneStepFurther1,001,qw,
