4.8794 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
5.6626 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1B04CB10>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.6627 	EXP 	window1: recordFrameIntervals = False
5.8272 	EXP 	window1: recordFrameIntervals = True
6.0109 	EXP 	window1: recordFrameIntervals = False
6.2398 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
6.2515 	EXP 	Created polygon = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.9,  1.6]), units=u'norm', vertices=ndarray(...), win=Window(...))
6.2614 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
8.6493 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
8.6551 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
8.6608 	EXP 	Created polygon_5 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_5', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
8.6666 	EXP 	Created polygon_6 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_6', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), units=u'norm', vertices=ndarray(...), win=Window(...))
8.6775 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'This is the end of the experiment.', units=u'norm', win=Window(...), wrapWidth=1)
8.6875 	EXP 	window1: blendMode = 'avg'
8.6966 	EXP 	text: autoDraw = True
8.6970 	EXP 	window1: blendMode = 'avg'
8.7094 	EXP 	window1: blendMode = 'avg'
8.7261 	EXP 	window1: blendMode = 'avg'
8.7432 	EXP 	window1: blendMode = 'avg'
8.7601 	EXP 	window1: blendMode = 'avg'
8.7770 	EXP 	window1: blendMode = 'avg'
8.7938 	EXP 	window1: blendMode = 'avg'
8.8105 	EXP 	window1: blendMode = 'avg'
8.8271 	EXP 	window1: blendMode = 'avg'
8.8439 	EXP 	window1: blendMode = 'avg'
8.8603 	EXP 	window1: blendMode = 'avg'
8.8769 	EXP 	window1: blendMode = 'avg'
8.8940 	EXP 	window1: blendMode = 'avg'
8.9092 	EXP 	window1: blendMode = 'avg'
8.9263 	EXP 	window1: blendMode = 'avg'
8.9426 	EXP 	window1: blendMode = 'avg'
8.9597 	EXP 	window1: blendMode = 'avg'
8.9769 	EXP 	window1: blendMode = 'avg'
8.9935 	EXP 	window1: blendMode = 'avg'
9.0104 	EXP 	window1: blendMode = 'avg'
9.0270 	EXP 	window1: blendMode = 'avg'
9.0438 	EXP 	window1: blendMode = 'avg'
9.0604 	EXP 	window1: blendMode = 'avg'
9.0771 	EXP 	window1: blendMode = 'avg'
9.0937 	EXP 	window1: blendMode = 'avg'
9.1104 	EXP 	window1: blendMode = 'avg'
9.1272 	EXP 	window1: blendMode = 'avg'
9.1437 	EXP 	window1: blendMode = 'avg'
9.1603 	EXP 	window1: blendMode = 'avg'
9.1770 	EXP 	window1: blendMode = 'avg'
9.1928 	EXP 	window1: blendMode = 'avg'
9.2085 	EXP 	window1: blendMode = 'avg'
9.2250 	EXP 	window1: blendMode = 'avg'
9.2425 	EXP 	window1: blendMode = 'avg'
9.2592 	EXP 	window1: blendMode = 'avg'
9.2760 	EXP 	window1: blendMode = 'avg'
9.2927 	EXP 	window1: blendMode = 'avg'
9.3105 	EXP 	window1: blendMode = 'avg'
9.3269 	EXP 	window1: blendMode = 'avg'
9.3437 	EXP 	window1: blendMode = 'avg'
9.3604 	EXP 	window1: blendMode = 'avg'
9.3769 	EXP 	window1: blendMode = 'avg'
9.3936 	EXP 	window1: blendMode = 'avg'
9.4103 	EXP 	window1: blendMode = 'avg'
9.4270 	EXP 	window1: blendMode = 'avg'
9.4436 	EXP 	window1: blendMode = 'avg'
9.4603 	EXP 	window1: blendMode = 'avg'
9.4769 	EXP 	window1: blendMode = 'avg'
9.4935 	EXP 	window1: blendMode = 'avg'
9.5103 	EXP 	window1: blendMode = 'avg'
9.5269 	EXP 	window1: blendMode = 'avg'
9.5436 	EXP 	window1: blendMode = 'avg'
9.5603 	EXP 	window1: blendMode = 'avg'
9.5770 	EXP 	window1: blendMode = 'avg'
9.5933 	EXP 	window1: blendMode = 'avg'
9.6102 	EXP 	window1: blendMode = 'avg'
9.6269 	EXP 	window1: blendMode = 'avg'
9.6435 	EXP 	window1: blendMode = 'avg'
9.6603 	EXP 	window1: blendMode = 'avg'
9.6767 	EXP 	window1: blendMode = 'avg'
9.6935 	EXP 	window1: blendMode = 'avg'
9.7102 	EXP 	window1: blendMode = 'avg'
9.7269 	EXP 	window1: blendMode = 'avg'
9.7432 	EXP 	window1: blendMode = 'avg'
9.7601 	EXP 	window1: blendMode = 'avg'
9.7768 	EXP 	window1: blendMode = 'avg'
9.7934 	EXP 	window1: blendMode = 'avg'
9.8101 	EXP 	window1: blendMode = 'avg'
9.8268 	EXP 	window1: blendMode = 'avg'
9.8435 	EXP 	window1: blendMode = 'avg'
9.8601 	EXP 	window1: blendMode = 'avg'
9.8776 	EXP 	window1: blendMode = 'avg'
9.8937 	EXP 	window1: blendMode = 'avg'
9.9093 	EXP 	window1: blendMode = 'avg'
9.9258 	EXP 	window1: blendMode = 'avg'
9.9424 	EXP 	window1: blendMode = 'avg'
9.9594 	EXP 	window1: blendMode = 'avg'
9.9766 	EXP 	window1: blendMode = 'avg'
9.9934 	EXP 	window1: blendMode = 'avg'
10.0100 	EXP 	window1: blendMode = 'avg'
10.0267 	EXP 	window1: blendMode = 'avg'
10.0432 	EXP 	window1: blendMode = 'avg'
10.0600 	EXP 	window1: blendMode = 'avg'
10.0767 	EXP 	window1: blendMode = 'avg'
10.0935 	EXP 	window1: blendMode = 'avg'
10.1099 	EXP 	window1: blendMode = 'avg'
10.1268 	EXP 	window1: blendMode = 'avg'
10.1435 	EXP 	window1: blendMode = 'avg'
10.1600 	EXP 	window1: blendMode = 'avg'
10.1766 	EXP 	window1: blendMode = 'avg'
10.1934 	EXP 	window1: blendMode = 'avg'
10.2099 	EXP 	window1: blendMode = 'avg'
10.2267 	EXP 	window1: blendMode = 'avg'
10.2434 	EXP 	window1: blendMode = 'avg'
10.2598 	EXP 	window1: blendMode = 'avg'
10.2767 	EXP 	window1: blendMode = 'avg'
10.2939 	EXP 	window1: blendMode = 'avg'
10.3100 	EXP 	window1: blendMode = 'avg'
10.3264 	EXP 	window1: blendMode = 'avg'
10.3431 	EXP 	window1: blendMode = 'avg'
10.3597 	EXP 	window1: blendMode = 'avg'
10.3766 	EXP 	window1: blendMode = 'avg'
10.3933 	EXP 	window1: blendMode = 'avg'
10.4098 	EXP 	window1: blendMode = 'avg'
10.4267 	EXP 	window1: blendMode = 'avg'
10.4435 	EXP 	window1: blendMode = 'avg'
10.4602 	EXP 	window1: blendMode = 'avg'
10.4768 	EXP 	window1: blendMode = 'avg'
10.4936 	EXP 	window1: blendMode = 'avg'
10.5101 	EXP 	window1: blendMode = 'avg'
10.5268 	EXP 	window1: blendMode = 'avg'
10.5439 	EXP 	window1: blendMode = 'avg'
10.5602 	EXP 	window1: blendMode = 'avg'
10.5764 	EXP 	window1: blendMode = 'avg'
10.5946 	EXP 	window1: blendMode = 'avg'
10.6102 	EXP 	window1: blendMode = 'avg'
10.6268 	EXP 	window1: blendMode = 'avg'
10.6434 	EXP 	window1: blendMode = 'avg'
10.6601 	EXP 	window1: blendMode = 'avg'
10.6769 	EXP 	window1: blendMode = 'avg'
10.6935 	EXP 	window1: blendMode = 'avg'
10.7101 	EXP 	window1: blendMode = 'avg'
10.7268 	EXP 	window1: blendMode = 'avg'
10.7435 	EXP 	window1: blendMode = 'avg'
10.7600 	EXP 	window1: blendMode = 'avg'
10.7767 	EXP 	window1: blendMode = 'avg'
10.7935 	EXP 	window1: blendMode = 'avg'
10.8101 	EXP 	window1: blendMode = 'avg'
10.8269 	EXP 	window1: blendMode = 'avg'
10.8435 	EXP 	window1: blendMode = 'avg'
10.8599 	EXP 	window1: blendMode = 'avg'
10.8768 	EXP 	window1: blendMode = 'avg'
10.8934 	EXP 	window1: blendMode = 'avg'
10.9090 	EXP 	window1: blendMode = 'avg'
10.9257 	EXP 	window1: blendMode = 'avg'
10.9424 	EXP 	window1: blendMode = 'avg'
10.9599 	EXP 	window1: blendMode = 'avg'
10.9768 	EXP 	window1: blendMode = 'avg'
10.9935 	EXP 	window1: blendMode = 'avg'
11.0100 	EXP 	window1: blendMode = 'avg'
11.0267 	EXP 	window1: blendMode = 'avg'
11.0434 	EXP 	window1: blendMode = 'avg'
11.0602 	EXP 	window1: blendMode = 'avg'
11.0767 	EXP 	window1: blendMode = 'avg'
11.0935 	EXP 	window1: blendMode = 'avg'
11.1100 	EXP 	window1: blendMode = 'avg'
11.1267 	EXP 	window1: blendMode = 'avg'
11.1437 	EXP 	window1: blendMode = 'avg'
11.1601 	EXP 	window1: blendMode = 'avg'
11.1770 	EXP 	window1: blendMode = 'avg'
11.1935 	EXP 	window1: blendMode = 'avg'
11.2100 	EXP 	window1: blendMode = 'avg'
11.2266 	EXP 	window1: blendMode = 'avg'
